Me identifico,Tengo,Argentina,Anos de experiencia,Anos en el puesto actual,Trabajo de,Tipo de contrato,Salario mensual (en tu moneda local),USD,Bruto o neto,Max Cantidad de empleados,Gente a cargo,Cuanta,Tecnologias que utilizas,Tecnologias que utilizas,Automation o funcional,Tecnologias que utilizas,Tecnologias que utilizas,Tenes guardias,Cuanto cobras por guardia (en tu moneda local),"Porcentaje, bruto o neto",Que tan conforme estas con tu sueldo,Como crees que esta tu sueldo con respecto a Julio 2016,Recibis algun tipo de bono,A que esta atado el bono,Tuviste ajustes por inflacion en 2016,De que % fue el ajuste,Cambiaste de empresa en los ultimos 6 meses,Cual fue el principal motivo de cambio,Beneficios extra
Hombre,31 - 33,Cordoba,9,2,Developer,Full-Time,35000,2179,Bruto,1000,Si,6,"Windows, Azure, .net, sharepoint",,,,,No,0,Porcentaje de mi sueldo,3,3,Menos de un sueldo,Performance grupal,Dos,32,No,Salario,"Bonos por desempeno, Clases de idiomas, Laptop, Viajes al exterior, WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,9,3,Networking,Full-Time,35000,2179,Bruto,1000,No,0,"Linux, Windows, Cisco Palo Alto",,,,,"Si, pasiva",1185,Bruto,3,2,No,No recibo bono,Uno,32,No,No cambie de empresa,"Abono de celular y/o Internet, Clases de idiomas, Descuentos en gimnasios, Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc)"
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,10+,1,SysAdmin / DevOps,Full-Time,35000,2179,Bruto,1000,No,0,"Linux, VMWare",,,,,"Si, pasiva",0,Porcentaje de mi sueldo,3,2,No,No recibo bono,Dos,17,No,No cambie de empresa,"Comidas pagas/subvencionadas, Horarios flexibles, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,10+,Menos de un ano,SysAdmin / DevOps,Full-Time,35000,2179,Bruto,1000,No,0,"Linux, Windows, VMWare",,,,,"Si, pasiva",2100,Neto,3,3,No,No recibo bono,Uno,17,No,No cambie de empresa,"Abono de celular y/o Internet, Capacitaciones y/o cursos"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,3,DBA,Full-Time,35000,2179,Bruto,500,No,0,"Linux, Windows",,,,,"Si, pasiva",150,Neto,3,2,No,No recibo bono,Uno,10,No,No cambie de empresa,"Descuentos en gimnasios, Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc), Horarios flexibles"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,9,3,DBA,Full-Time,35000,2179,Bruto,500,No,0,Windows,,,,,No,0,Bruto,2,2,No,No recibo bono,Dos,43,No,No cambie de empresa,"Abono de celular y/o Internet, Aumento por inflacion, Bonos por desempeno, Capacitaciones y/o cursos, Clases de idiomas, Laptop"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,3,DBA,Full-Time,35000,2179,Bruto,500,Si,2,"Linux, Solaris, Windows, VMWare",,,,,"Si, pasiva",14,Porcentaje de mi sueldo,2,2,No,No recibo bono,Uno,10,No,Mayor comodidad,"Capacitaciones y/o cursos, Clases de idiomas, Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc), Horarios flexibles"
Hombre,41 - 45,Ciudad Autonoma de Buenos Aires,4,4,Designer,Full-Time,35000,2179,Bruto,500,No,0,Otras,,,,,No,0,Bruto,3,3,Menos de un sueldo,Performance individual,Dos,40,No,No cambie de empresa,"Aumento por inflacion, Bonos por desempeno, Capacitaciones y/o cursos, Clases de idiomas, Descuentos en gimnasios, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,8,2,Developer,Full-Time,35000,2179,Bruto,500,Si,3,"Linux, Amazon Web Services, Docker / Containers",,,,,No,0,Porcentaje de mi sueldo,3,2,No,No recibo bono,Uno,8,No,No cambie de empresa,"Clases de idiomas, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,2,Developer,Full-Time,35000,2179,Bruto,500,No,0,Linux,,,,,No,0,Bruto,3,3,No,No recibo bono,Uno,15,No,No cambie de empresa,"Horarios flexibles, Laptop, Masajes, Playroom, WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,10+,1,Developer,Full-Time,35000,2179,Bruto,500,No,0,Windows,,,,,No,0,Bruto,3,4,Menos de un sueldo,Performance de la compania,Dos,42,No,No cambie de empresa,"Aumento por inflacion, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas/subvencionadas, Guarderia, Horarios flexibles, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,31 - 33,Santa Fe,9,9,Empleado publico,Full-Time,35000,2179,Bruto,500,No,0,Telefono,,,,,"Si, activa",2800,Bruto,4,2,No,No recibo bono,No,0,No,No cambie de empresa,Comidas pagas/subvencionadas
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,9,2,HelpDesk,Full-Time,35000,2179,Bruto,500,Si,3,"Linux, Windows, Amazon Web Services",,,,,"Si, pasiva",0,Bruto,3,2,De uno a tres sueldos,Mix de las anteriores,Dos,45,No,No cambie de empresa,"Abono de celular y/o Internet, Clases de idiomas, Descuentos en gimnasios, Laptop, Masajes, Playroom, Snacks, golosinas, bebidas, Viajes al exterior"
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,10+,Menos de un ano,Networking,Full-Time,35000,2179,Bruto,500,Si,1,"Linux, Windows, Azure, VMWare",,,,,No,0,Porcentaje de mi sueldo,4,3,Menos de un sueldo,Sindicato,Uno,17,Si,Salario,"Aumento por inflacion, Guarderia, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,5,Menos de un ano,QA / Tester,Full-Time,35000,2179,Bruto,500,Si,1,"Linux, Windows, Amazon Web Services, Docker / Containers",,,,,No,0,Bruto,3,3,No,No recibo bono,No,0,Si,Desafios profesionales,"Aumento por inflacion, Horarios flexibles, Laptop, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,8,Menos de un ano,SysAdmin / DevOps,Full-Time,35000,2179,Bruto,500,No,0,"Linux, Windows, VMWare",,,,,No,0,Bruto,2,2,Un sueldo,Performance individual,No,0,Si,Desafios profesionales,"Abono de celular y/o Internet, Aumento por inflacion, Bonos por desempeno, Capacitaciones y/o cursos, Comidas pagas/subvencionadas, Laptop, Playroom"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,8,2,SysAdmin / DevOps,Full-Time,35000,2179,Bruto,500,No,0,Windows,,,,,"Si, pasiva",0,Porcentaje de mi sueldo,3,2,Menos de un sueldo,Mix de las anteriores,Dos,19,No,Salario,"Abono de celular y/o Internet, Aumento por inflacion, Capacitaciones y/o cursos, Horarios flexibles, Laptop"
Hombre,34 - 36,Ciudad Autonoma de Buenos Aires,10+,1,Developer,Full-Time,35000,2179,Bruto,200,No,0,"Linux, Amazon Web Services",,,,,No,0,Porcentaje de mi sueldo,2,2,Menos de un sueldo,Mix de las anteriores,Uno,27,No,No cambie de empresa,"Aumento por inflacion, Bonos por desempeno, Capacitaciones y/o cursos, Clases de idiomas, Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc), Horarios flexibles"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,7,Menos de un ano,Developer,Full-Time,35000,2179,Bruto,200,No,0,"Xcode, MacOS, iOS",,,,,No,0,Bruto,1,2,No,No recibo bono,No,0,Si,Desafios profesionales,"Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,27 - 30,Santa Fe,7,Menos de un ano,Developer,Freelance,35000,2179,Bruto,200,No,0,"Linux, PHP",,,,,No,0,Porcentaje de mi sueldo,4,3,No,No recibo bono,Uno,31,Si,Salario,"Aumento por inflacion, Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles, Laptop, Viajes al exterior, WFH (Trabajar desde casa)"
Hombre,34 - 36,Ciudad Autonoma de Buenos Aires,9,7,gerente de TECNOLOGIA,Full-Time,35000,2179,Bruto,200,Si,10,Windows,,,,,No,500,Bruto,2,3,De uno a tres sueldos,Performance de la compania,No,10,Si,Salario,Abono de celular y/o Internet
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,10+,3,Jefe it,Full-Time,35000,2179,Bruto,200,Si,7,"Linux, Solaris, Windows, Azure, VMWare",,,,,"Si, activa",3000,Bruto,2,3,No,No recibo bono,Dos,30,No,No cambie de empresa,"Abono de celular y/o Internet, Clases de idiomas, Descuentos en gimnasios"
Hombre,24 - 26,Chubut,8,3,SysAdmin / DevOps,Full-Time,35000,2179,Bruto,200,Si,3,"HP-UX, Linux, Windows, Azure, OpenStack, VMWare",,,,,No,0,Neto,2,2,Un sueldo,Mix de las anteriores,Dos,30,No,No cambie de empresa,"Abono de celular y/o Internet, Aumento por inflacion, Bonos por desempeno, Capacitaciones y/o cursos, Comidas pagas/subvencionadas, Descuentos en gimnasios, Laptop, Vacaciones flexibles (adicionales a las reglamentarias), Viaticos, WFH (Trabajar desde casa)"
Hombre,37 - 40,Santa Fe,10+,4,SysAdmin / DevOps,Full-Time,35000,2179,Bruto,200,Si,4,"Linux, Amazon Web Services, Docker / Containers, OpenStack, VMWare",,,,,No,0,Porcentaje de mi sueldo,3,4,No,No recibo bono,Mas de dos,12,No,No cambie de empresa,"Aumento por inflacion, Capacitaciones y/o cursos, Clases de idiomas, Descuentos en gimnasios, Horarios flexibles, Laptop, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, WFH (Trabajar desde casa)"
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,10+,8,Gerente,Full-Time,35000,2179,Bruto,50,Si,18,"Linux, Windows, Amazon Web Services, VMWare",,,,,No,0,Bruto,4,2,De uno a tres sueldos,Performance de la compania,Uno,30,No,No cambie de empresa,"Abono de celular y/o Internet, Aumento por inflacion"
Hombre,34 - 36,Santa Fe,10+,8,SysAdmin / DevOps,Full-Time,35000,2179,Bruto,50,No,0,Windows,,,,,No,0,Bruto,3,3,No,No recibo bono,Mas de dos,35,No,No cambie de empresa,"Aumento por inflacion, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,24 - 26,Ciudad Autonoma de Buenos Aires,4,Menos de un ano,Developer,Full-Time,35000,2179,Neto,100,No,0,Linux,,,,,"Si, pasiva",0,Neto,4,4,No,No recibo bono,Dos,35,No,No cambie de empresa,"Aumento por inflacion, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas/subvencionadas, Horarios flexibles, Playroom, Snacks, golosinas, bebidas, Stock options, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,10+,2,Infosec,Full-Time,35000,2179,Neto,100,No,0,"Linux, Windows, VMWare",,,,,"Si, pasiva",1200,Bruto,3,3,Menos de un sueldo,Anual,Dos,15,No,No cambie de empresa,"Abono de celular y/o Internet, Aumento por inflacion, Capacitaciones y/o cursos, Clases de idiomas, Laptop"
Hombre,31 - 33,Neuquen,10+,2,Networking,Full-Time,35000,2179,Neto,100,No,0,"Windows, Amazon Web Services, VMWare",,,,,"Si, activa",1800,Neto,3,1,No,No recibo bono,Uno,18,No,No cambie de empresa,"Comidas pagas/subvencionadas, Viaticos"
Hombre,41 - 45,Ciudad Autonoma de Buenos Aires,10+,2,SysAdmin / DevOps,Full-Time,35000,2179,Neto,100,Si,1,"Windows, VMWare",,,,,No,0,Porcentaje de mi sueldo,3,2,No,No recibo bono,Dos,30,Si,Salario,"Aumento por inflacion, Capacitaciones y/o cursos, Comidas pagas/subvencionadas"
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,10+,6,CTO,Full-Time,35000,2179,Neto,10,Si,3,"Linux, Amazon Web Services, Docker / Containers, VMWare",,,,,"Si, pasiva",0,Neto,4,3,Un sueldo,Performance de la compania,Dos,35,No,No cambie de empresa,"Abono de celular y/o Internet, Aumento por inflacion, Bonos por desempeno, Capacitaciones y/o cursos, Horarios flexibles, Laptop, WFH (Trabajar desde casa)"
Hombre,27 - 30,Provincia de Buenos Aires,5,Menos de un ano,Developer,Full-Time,35000,2179,Neto,10,Si,4,Linux,,,,,No,0,Porcentaje de mi sueldo,3,3,No,No recibo bono,No,0,No,No cambie de empresa,WFH (Trabajar desde casa)
Hombre,34 - 36,Provincia de Buenos Aires,10+,Menos de un ano,Developer,Full-Time,35000,2179,Neto,10,No,0,"Linux, Scala",,,,,No,0,Neto,3,2,No,No recibo bono,No,0,No,No cambie de empresa,"Laptop, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)"
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,10+,7,SysAdmin / DevOps,Full-Time,35000,2179,Neto,10,No,0,"*BSD, Linux, Solaris, Windows, Amazon Web Services, Docker / Containers, VMWare",,,,,No,0,Porcentaje de mi sueldo,3,4,Un sueldo,Performance de la compania,Dos,30,No,No cambie de empresa,"Abono de celular y/o Internet, Aumento por inflacion, Comidas pagas/subvencionadas, Horarios flexibles, Laptop, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), Viaticos, WFH (Trabajar desde casa)"
Hombre,34 - 36,San Juan,10+,9,Designer,Full-Time,35000,2179,Neto,1001,Si,2,Windows,,,,,"Si, activa",0,Bruto,4,2,Un sueldo,Mix de las anteriores,Uno,25,No,No cambie de empresa,"Aumento por inflacion, Bonos por desempeno, Capacitaciones y/o cursos, Clases de idiomas, Laptop"
Hombre,41 - 45,GBA,10+,5,Networking,Full-Time,35000,2179,Neto,1001,Si,3,"AIX, HP-UX, Linux, Windows, Amazon Web Services, Azure, VMWare, Cisco",,,,,"Si, pasiva",200,Bruto,2,1,Menos de un sueldo,Performance individual,Uno,15,No,No cambie de empresa,"Bonos por desempeno, Descuentos en gimnasios, Guarderia, Laptop, Snacks, golosinas, bebidas"
Hombre,37 - 40,GBA,10+,10+,DBA,Full-Time,35000,2179,Neto,1000,No,0,"Linux, Cloudstack",,,,,"Si, pasiva",200,Neto,3,3,Menos de un sueldo,Paritarias,Uno,31,No,No cambie de empresa,"Abono de celular y/o Internet, Comidas pagas/subvencionadas, Laptop, Viaticos"
Hombre,34 - 36,Ciudad Autonoma de Buenos Aires,10+,1,Developer,Full-Time,35000,2179,Neto,1000,Si,3,"Linux, Amazon Web Services, Docker / Containers",,,,,No,0,Neto,3,3,3+ sueldos,Mix de las anteriores,Dos,20,No,No cambie de empresa,"Aumento por inflacion, Bonos por desempeno, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas/subvencionadas, Descuentos en gimnasios, Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc), Horarios flexibles, Laptop, Playroom, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,34 - 36,Ciudad Autonoma de Buenos Aires,10+,2,"PMO, PM, Gestor de Calidad",Full-Time,35000,2179,Neto,1000,Si,5,"Linux, Windows, VMWare",,,,,No,0,Porcentaje de mi sueldo,2,2,No,No recibo bono,Dos,15,No,No cambie de empresa,"Aumento por inflacion, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,41 - 45,La Pampa,10+,8,SysAdmin / DevOps,Full-Time,35000,2179,Neto,1000,No,0,"Windows, os400",,,,,"Si, pasiva",3000,Porcentaje de mi sueldo,3,2,Un sueldo,Performance de la compania,Uno,27,No,No cambie de empresa,"Abono de celular y/o Internet, Capacitaciones y/o cursos, Viaticos"
Hombre,31 - 33,Tierra del Fuego,7,3,Designer,Full-Time,35000,2179,Neto,500,No,0,"Linux, Windows",,,,,No,0,Porcentaje de mi sueldo,2,3,No,No recibo bono,Uno,28,No,No cambie de empresa,"Capacitaciones y/o cursos, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,34 - 36,Provincia de Buenos Aires,10+,7,Developer,Freelance,35000,2179,Neto,500,No,0,"Linux, Windows, Amazon Web Services",,,,,No,0,Neto,3,3,No,No recibo bono,Uno,18,No,No cambie de empresa,"Horarios flexibles, WFH (Trabajar desde casa), Excelente ambiente laboral"
Hombre,24 - 26,San Luis,8,8,Networking,Full-Time,35000,2179,Neto,500,Si,2,"Linux, Solaris, Windows, VMWare",,,,,No,0,Porcentaje de mi sueldo,4,4,No,No recibo bono,Dos,35,No,No cambie de empresa,"Abono de celular y/o Internet, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas/subvencionadas, Descuentos en gimnasios, Horarios flexibles, Laptop, Masajes, Snacks, golosinas, bebidas, Stock options, Sueldo divido en dos pagos por mes, Viajes al exterior, WFH (Trabajar desde casa)"
Hombre,34 - 36,GBA,10+,10+,SysAdmin / DevOps,Full-Time,35000,2179,Neto,500,Si,3,"Linux, Windows, VMWare",,,,,"Si, pasiva",0,Neto,3,2,Un sueldo,Mix de las anteriores,Mas de dos,30,No,No cambie de empresa,"Abono de celular y/o Internet, Aumento por inflacion, Bonos por desempeno, Comidas pagas/subvencionadas"
Hombre,27 - 30,Provincia de Buenos Aires,3,2,Developer,Full-Time,35000,2179,Neto,200,No,0,"Linux, Windows, VMWare",,,,,No,0,Neto,3,3,Un sueldo,Performance individual,Uno,20,No,No cambie de empresa,"Abono de celular y/o Internet, Aumento por inflacion, Bonos por desempeno, Capacitaciones y/o cursos, Comidas pagas/subvencionadas, Horarios flexibles, Laptop, Snacks, golosinas, bebidas, Stock options"
Hombre,34 - 36,Ciudad Autonoma de Buenos Aires,10+,2,Developer,Full-Time,35000,2179,Neto,50,No,0,Windows,,,,,No,0,Porcentaje de mi sueldo,4,4,No,No recibo bono,Mas de dos,41,No,No cambie de empresa,"Aumento por inflacion, Laptop"
Hombre,37 - 40,GBA,10+,1,Developer,Full-Time,35000,2179,Neto,50,Si,4,"Linux, Windows, Amazon Web Services, node php",,,,,"Si, pasiva",0,Porcentaje de mi sueldo,3,3,No,No recibo bono,No,0,No,No cambie de empresa,"Horarios flexibles, Laptop, WFH (Trabajar desde casa), frutas"
Hombre,34 - 36,Misiones,10+,10+,Developer,Part-Time,35000,2179,Neto,50,No,0,"Linux, Windows",,,,,"Si, pasiva",0,Porcentaje de mi sueldo,4,3,No,No recibo bono,Dos,22,No,No cambie de empresa,"Guarderia, Horarios flexibles"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,6,3,PM,Full-Time,35000,2179,Neto,50,Si,4,SQL,,,,,No,0,Porcentaje de mi sueldo,3,2,No,No recibo bono,Dos,15,No,No cambie de empresa,"Horarios flexibles, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,10+,10+,PM,Full-Time,35000,2179,Neto,50,Si,8,Windows,,,,,"Si, pasiva",6700,Neto,4,3,Menos de un sueldo,Performance individual,Dos,27,No,No cambie de empresa,"Aumento por inflacion, Bonos por desempeno, Capacitaciones y/o cursos, Horarios flexibles, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Mujer,27 - 30,Ciudad Autonoma de Buenos Aires,4,Menos de un ano,PM,Full-Time,35000,2179,Neto,1000,Si,6,"Windows, Amazon Web Services",,,,,No,0,Porcentaje de mi sueldo,4,3,No,No recibo bono,Uno,30,Si,Desafios profesionales,"Horarios flexibles, WFH (Trabajar desde casa)"
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,7,1,Developer,Full-Time,35300,2198,Bruto,500,No,0,Linux,,,,,No,0,Porcentaje de mi sueldo,3,2,No,No recibo bono,Uno,15,No,No cambie de empresa,"Bonos por desempeno, WFH (Trabajar desde casa)"
Hombre,34 - 36,Cordoba,10+,1,SysAdmin / DevOps,Full-Time,35500,2210,Bruto,1001,No,0,"AIX, Linux, Amazon Web Services, Docker / Containers",,,,,No,0,Bruto,3,3,No,No recibo bono,No,0,No,No cambie de empresa,"Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc), Laptop, Masajes, Playroom, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,31 - 33,Cordoba,10+,2,SysAdmin / DevOps,Full-Time,35500,2210,Bruto,1001,Si,2,"Linux, Windows, Amazon Web Services, Azure, Docker / Containers, VMWare",,,,,No,0,Porcentaje de mi sueldo,1,2,No,No recibo bono,No,0,No,No cambie de empresa,"Clases de idiomas, Descuentos en gimnasios, Horarios flexibles, Laptop, Masajes, Viajes al exterior, Viaticos, WFH (Trabajar desde casa)"
Hombre,37 - 40,Cordoba,5,3,HelpDesk,Full-Time,35680,2221,Neto,500,Si,4,OpenStack,,,,,"Si, activa",2500,Bruto,3,2,Menos de un sueldo,Performance grupal,Uno,20,No,No cambie de empresa,"Bonos por desempeno, Ninguna de las anteriores"
Hombre,41 - 45,Ciudad Autonoma de Buenos Aires,10+,6,Developer,Full-Time,35700,2222,Neto,1000,Si,3,"Linux, Windows, Azure, Docker / Containers, VMWare, PHP, Javascript, C#, .NET, PL-SQL, Oracle, JAVA, VB6",,,,,No,0,Porcentaje de mi sueldo,2,2,No,No recibo bono,Dos,27,No,No cambie de empresa,"Abono de celular y/o Internet, Laptop"
Hombre,24 - 26,Ciudad Autonoma de Buenos Aires,5,Menos de un ano,Developer,Full-Time,35800,2229,Bruto,1001,No,0,"Linux, Amazon Web Services",,,,,"Si, activa",0,Bruto,3,3,3+ sueldos,Performance grupal,No,0,Si,Desafios profesionales,"Bonos por desempeno, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas/subvencionadas, Descuentos en gimnasios, Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc), Horarios flexibles, Laptop, Masajes, Playroom, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,6,1,Developer,Full-Time,36000,2241,Bruto,100,No,0,C++,,,,,No,0,Porcentaje de mi sueldo,3,2,No,No recibo bono,Dos,30,No,No cambie de empresa,"Aumento por inflacion, Clases de idiomas, Horarios flexibles"
Hombre,27 - 30,Cordoba,4,3,Developer,Full-Time,36000,2241,Bruto,100,No,0,Linux,,,,,No,0,Porcentaje de mi sueldo,3,3,No,No recibo bono,Dos,42,No,No cambie de empresa,"Aumento por inflacion, Clases de idiomas, Comidas pagas/subvencionadas"
Hombre,34 - 36,Ciudad Autonoma de Buenos Aires,10+,6,IT Manager,Full-Time,36000,2241,Bruto,100,Si,6,"Linux, Windows, Amazon Web Services, Azure, VMWare, RHEV",,,,,"Si, pasiva",0,Bruto,1,1,No,No recibo bono,No,0,No,No cambie de empresa,"Abono de celular y/o Internet, Horarios flexibles"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,9,Menos de un ano,PM,Full-Time,36000,2241,Bruto,100,Si,5,Windows,,,,,No,0,Bruto,2,3,No,No recibo bono,Dos,35,No,No cambie de empresa,Clases de idiomas
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,10+,Menos de un ano,SysAdmin / DevOps,Full-Time,36000,2241,Bruto,100,No,0,"Linux, Amazon Web Services, Docker / Containers",,,,,No,0,Bruto,3,3,No,No recibo bono,Uno,10,Si,Salario,"Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc), Ninguna de las anteriores"
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,9,9,SysAdmin / DevOps,Full-Time,36000,2241,Bruto,100,No,0,"HP-UX, Linux, Solaris, Amazon Web Services, Azure, VMWare",,,,,No,0,Porcentaje de mi sueldo,3,3,No,No recibo bono,Dos,15,No,No cambie de empresa,"Abono de celular y/o Internet, Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles, Laptop, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, WFH (Trabajar desde casa)"
