Me identifico,Tengo,Argentina,Anos de experiencia,Anos en el puesto actual,Gente a cargo,Cuanta,Trabajo de,Tipo de contrato,Salario mensual (en tu moneda local),USD,Bruto o neto,Max Cantidad de empleados,Tecnologias que utilizas,Tecnologias que utilizas,Tecnologias que utilizas,Automation o funcional,Tecnologias que utilizas,Tecnologias que utilizas,Tenes guardias,Cuanto cobras por guardia (en tu moneda local),"Porcentaje, bruto o neto",Que tan conforme estas con tu sueldo,Como crees que esta tu sueldo con respecto a Enero 2017,Recibis algun tipo de bono,A que esta atado el bono,Tuviste ajustes por inflacion en 2017,De que % fue el ajuste,Cambiaste de empresa en los ultimos 6 meses,Cual fue el principal motivo de cambio,Beneficios extra
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,2,Si,40000,SysAdmin / DevOps,Full-Time,40000,2379,Neto,1001,Windows,"CSS, HTML",,,,,"Si, activa",0,Neto,3,3,No,No recibo bono,Uno,10,No,No cambie de empresa,Vacaciones flexibles (adicionales a las reglamentarias)
Hombre,37 - 40,Santa Fe,10+,9,Si,2,SysAdmin / DevOps,Full-Time,40000,2379,Neto,10,"*BSD, Linux, Amazon Web Services, VMWare","CSS, HTML, jQuery, NodeJS, Perl, PHP, Python",,,,,"Si, pasiva",0,Porcentaje de mi sueldo,4,4,De uno a tres sueldos,Siempre,No,0,No,No cambie de empresa,"Abono de celular y/o Internet, Aumento por inflacion, Horarios flexibles, Laptop, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,7,Si,4,SysAdmin / DevOps,Full-Time,39800,2367,Neto,1001,"*BSD, AIX, HP-UX, Linux, Solaris","ABAP, C, C++, C#, Java, Perl, Python",,,,,"Si, pasiva",2300,Bruto,3,3,De uno a tres sueldos,Mix de las anteriores,Dos,16,No,No cambie de empresa,"Abono de celular y/o Internet, Aumento por inflacion, Bonos por desempeno, Descuentos en gimnasios, Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc), Laptop, Snacks, golosinas, bebidas, Viajes al exterior, Viaticos"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,9,3,Si,7,SysAdmin / DevOps,Full-Time,39000,2320,Neto,500,"Linux, Windows",C,,,,,"Si, pasiva",0,Porcentaje de mi sueldo,3,3,No,No recibo bono,Uno,21,No,No cambie de empresa,"Aumento por inflacion, Guarderia, Vacaciones flexibles (adicionales a las reglamentarias), felxibilidad horaria"
Hombre,37 - 40,GBA,10+,4,No,0,SysAdmin / DevOps,Full-Time,38500,2290,Bruto,100,"Linux, Windows",".NET, HTML, Java, Javascript, PHP, VB *",,,,,No,0,Porcentaje de mi sueldo,2,2,No,No recibo bono,Uno,20,No,No cambie de empresa,"Aumento por inflacion, Descuentos en gimnasios, Snacks, golosinas, bebidas"
Hombre,37 - 40,Jujuy,10+,Menos de un ano,No,0,SysAdmin / DevOps,Full-Time,38000,2260,Bruto,100,"Linux, Windows, Amazon Web Services, Azure, Docker / Containers, OpenStack, VMWare","Go, HTML, Java, Javascript, jQuery, NodeJS, PHP, Python",,,,,No,0,Porcentaje de mi sueldo,2,3,No,No recibo bono,No,0,Si,Salario,WFH (Trabajar desde casa)
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,10+,Si,3,SysAdmin / DevOps,Full-Time,38000,2260,Neto,200,"Linux, Amazon Web Services, Docker / Containers","Go, HTML, Java, Javascript",,,,,No,0,Bruto,3,3,No,No recibo bono,Uno,5,No,No cambie de empresa,Horarios flexibles
Hombre,37 - 40,GBA,10+,10+,No,0,SysAdmin / DevOps,Full-Time,38000,2260,Bruto,1001,"HP-UX, Linux, Solaris, VMWare","PHP, Python",,,,,"Si, pasiva",0,Bruto,3,3,No,No recibo bono,No,0,Si,Salario,Clases de idiomas
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,9,3,No,0,SysAdmin / DevOps,Full-Time,37000,2201,Bruto,100,"*BSD, Linux, Windows, Amazon Web Services, Docker / Containers, Open Source",Python,,,,,"Si, pasiva",0,Porcentaje de mi sueldo,2,1,No,No recibo bono,Uno,10,No,No cambie de empresa,"Aumento por inflacion, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,37 - 40,Santa Fe,9,3,No,0,SysAdmin / DevOps,Remoto (empresa de otro pais),37000,2201,Neto,100,"Linux, Amazon Web Services, Docker / Containers, OpenShift",Python,,,,,No,0,Bruto,3,2,No,No recibo bono,Uno,10,No,No cambie de empresa,"Capacitaciones y/o cursos, Clases de idiomas, Viaticos, WFH (Trabajar desde casa)"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,Menos de un ano,No,0,SysAdmin / DevOps,Full-Time,37000,2201,Bruto,200,"Windows, Amazon Web Services, Azure, Docker / Containers, VMWare",".NET, HTML, Python",,,,,No,0,Bruto,3,3,Menos de un sueldo,Performance individual,No,15,Si,Salario,"Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,Menos de un ano,No,0,SysAdmin / DevOps,Full-Time,37000,2201,Bruto,200,"Linux, Windows, Amazon Web Services, Azure, Docker / Containers, VMWare",".NET, HTML, Javascript, Ruby, VB *",,,,,No,0,Neto,3,3,Menos de un sueldo,Mix de las anteriores,No,0,Si,Mejores beneficios,"Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles"
Hombre,37 - 40,Provincia de Buenos Aires,10+,8,No,0,SysAdmin / DevOps,Full-Time,37000,2201,Bruto,1001,"Windows, VMWare",None,,,,,No,0,Neto,3,3,Menos de un sueldo,Performance individual,Uno,14,No,No cambie de empresa,"Aumento por inflacion, Capacitaciones y/o cursos, Sueldo divido en dos pagos por mes, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, WFH (Trabajar desde casa)"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,2,No,0,SysAdmin / DevOps,Full-Time,36960,2198,Bruto,100,"Linux, Windows, Amazon Web Services, Docker / Containers","CSS, HTML, PHP, Python",,,,,"Si, pasiva",0,Porcentaje de mi sueldo,1,1,No,No recibo bono,Uno,10,No,No cambie de empresa,"Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,37 - 40,GBA,9,3,No,0,SysAdmin / DevOps,Full-Time,36000,2141,Bruto,1000,"HP-UX, Windows, VMWare","CSS, HTML",,,,,"Si, activa",0,Bruto,2,2,No,No recibo bono,Dos,12,No,No cambie de empresa,"Capacitaciones y/o cursos, Comidas pagas/subvencionadas, Horarios flexibles, Laptop"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,5,No,0,SysAdmin / DevOps,Full-Time,36000,2141,Neto,10,"Linux, Windows, Amazon Web Services, VMWare","PHP, Python",,,,,"Si, activa",2900,Neto,3,3,No,No recibo bono,Uno,15,No,No cambie de empresa,"Abono de celular y/o Internet, Laptop, WFH (Trabajar desde casa), osde para la familia"
Hombre,37 - 40,Misiones,10+,10+,No,0,SysAdmin / DevOps,Full-Time,35000,2082,Neto,100,"Linux, Windows, VMWare","ActionScript, jQuery, PHP",,,,,"Si, pasiva",0,Neto,3,2,Un sueldo,Performance de la compania,Uno,7,No,No cambie de empresa,"Abono de celular y/o Internet, Capacitaciones y/o cursos"
Hombre,37 - 40,Santa Fe,10+,4,No,0,SysAdmin / DevOps,Full-Time,35000,2082,Neto,100,"Linux, Amazon Web Services, Docker / Containers","Python, Ruby",,,,,No,0,Porcentaje de mi sueldo,2,2,No,No recibo bono,Uno,15,No,No cambie de empresa,"Clases de idiomas, Viaticos, WFH (Trabajar desde casa)"
Hombre,37 - 40,Santa Fe,10+,6,No,0,SysAdmin / DevOps,Full-Time,35000,2082,Neto,200,"Linux, Windows, Azure, XenServer","HTML, DB2",,,,,No,0,Bruto,2,2,De uno a tres sueldos,Performance de la compania,Uno,25,No,No cambie de empresa,"Abono de celular y/o Internet, Capacitaciones y/o cursos, Horarios flexibles, Laptop, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, Viaticos"
Hombre,37 - 40,Santa Fe,10+,10+,No,0,SysAdmin / DevOps,Full-Time,35000,2082,Neto,200,"Linux, OpenStack, Ceph, Xen, KVM, MooseFS","Python, Shell script",,,,,"Si, pasiva",0,Porcentaje de mi sueldo,4,4,No,No recibo bono,Mas de dos,25,No,No cambie de empresa,"Aumento por inflacion, Comidas pagas/subvencionadas, Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc), Stock options / Shares, Viaticos"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,3,No,0,SysAdmin / DevOps,Full-Time,35000,2082,Bruto,500,"HP-UX, Linux, Windows, Docker / Containers, OpenStack, VMWare",Javascript,,,,,"Si, pasiva",1750,Porcentaje de mi sueldo,2,2,3+ sueldos,Humor del patron de la estancia,No,0,No,No cambie de empresa,"Abono de celular y/o Internet, Comidas pagas/subvencionadas, Descuentos en gimnasios"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,4,No,0,SysAdmin / DevOps,Full-Time,35000,2082,Neto,500,"Linux, Windows, VMWare",NodeJS,,,,,"Si, pasiva",1500,Neto,3,3,No,No recibo bono,Dos,21,No,No cambie de empresa,"Abono de celular y/o Internet, Viaticos"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,2,No,0,SysAdmin / DevOps,Full-Time,35000,2082,Neto,1000,"Linux, Windows, VMWare","HTML, Javascript",,,,,No,0,Neto,2,2,Menos de un sueldo,Performance individual,Uno,10,No,No cambie de empresa,"Aumento por inflacion, Bonos por desempeno, Capacitaciones y/o cursos, Clases de idiomas, Descuentos en gimnasios, Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc), Laptop, WFH (Trabajar desde casa)"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,9,No,0,SysAdmin / DevOps,Full-Time,35000,2082,Bruto,1001,"Windows, VMWare",VB *,,,,,"Si, pasiva",30,Porcentaje de mi sueldo,2,2,Menos de un sueldo,Performance de la compania,No,0,No,No cambie de empresa,"Capacitaciones y/o cursos, Horarios flexibles, Laptop, Sueldo divido en dos pagos por mes, WFH (Trabajar desde casa)"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,4,Si,2,SysAdmin / DevOps,Full-Time,35000,2082,Neto,1001,"Linux, Windows, VMWare, Kvm","HTML, PHP",,,,,No,0,Neto,2,2,No,No recibo bono,Mas de dos,20,No,No cambie de empresa,Capacitaciones y/o cursos
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,1,No,0,SysAdmin / DevOps,Full-Time,35000,2082,Neto,1001,"Linux, Windows, ServiceNow",Javascript,,,,,No,0,Neto,2,2,Menos de un sueldo,Mix de las anteriores,Uno,10,No,No cambie de empresa,"Bonos por desempeno, Capacitaciones y/o cursos, Clases de idiomas, Descuentos en gimnasios, Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc), Horarios flexibles, Laptop, Masajes, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,6,Si,2,SysAdmin / DevOps,Full-Time,35000,2082,Neto,1001,"AIX, Linux, Windows, VMWare, Sql server, oracle, teradata, sybase",Powershell,,,,,No,0,Neto,2,2,No,No recibo bono,Uno,19,No,No cambie de empresa,"Abono de celular y/o Internet, Aumento por inflacion, Capacitaciones y/o cursos"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,6,Si,2,SysAdmin / DevOps,Full-Time,35000,2082,Neto,1001,"AIX, Linux, Windows, VMWare, Sql server, oracle, teradata, sybase",Powershell,,,,,No,0,Neto,2,2,No,No recibo bono,Uno,19,No,No cambie de empresa,"Abono de celular y/o Internet, Aumento por inflacion, Capacitaciones y/o cursos"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,10+,Si,2,SysAdmin / DevOps,Full-Time,35000,2082,Neto,1001,"Linux, Windows, VMWare",VB *,,,,,"Si, pasiva",0,Porcentaje de mi sueldo,3,2,No,No recibo bono,Uno,6,No,No cambie de empresa,Ninguna de las anteriores
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,9,Menos de un ano,No,0,SysAdmin / DevOps,Remoto (empresa de otro pais),35000,2082,Neto,10,"Linux, Amazon Web Services, Docker / Containers","PHP, Python, Ruby",,,,,"Si, pasiva",0,Neto,3,2,No,No recibo bono,No,0,No,No cambie de empresa,Ninguna de las anteriores
Hombre,37 - 40,Santa Fe,10+,10+,No,0,SysAdmin / DevOps,Full-Time,34000,2022,Neto,100,Linux,NodeJS,,,,,"Si, pasiva",0,Porcentaje de mi sueldo,3,2,No,No recibo bono,Uno,10,No,No cambie de empresa,"Abono de celular y/o Internet, Aumento por inflacion, Comidas pagas/subvencionadas, Horarios flexibles, WFH (Trabajar desde casa)"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,3,No,0,SysAdmin / DevOps,Full-Time,34000,2022,Neto,100,"Linux, Solaris, Amazon Web Services, VMWare","HTML, Java, Javascript, jQuery, NodeJS, Perl, PHP",,,,,"Si, pasiva",0,Porcentaje de mi sueldo,2,2,Un sueldo,Performance de la compania,Uno,30,No,No cambie de empresa,"Abono de celular y/o Internet, Aumento por inflacion, Bonos por desempeno, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas/subvencionadas, Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc), Horarios flexibles, Masajes, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,37 - 40,Santa Fe,10+,10+,Si,2,SysAdmin / DevOps,Full-Time,34000,2022,Neto,200,"Linux, Windows, VirtualBox",Java,,,,,"Si, pasiva",0,Porcentaje de mi sueldo,3,3,No,No recibo bono,Uno,10,No,No cambie de empresa,Ninguna de las anteriores
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,3,Si,1,SysAdmin / DevOps,Full-Time,34000,2022,Neto,500,"*BSD, Linux, Windows, XEN, KVM","Perl, Python, Bash",,,,,No,0,Porcentaje de mi sueldo,2,1,No,No recibo bono,Uno,12.5,No,No cambie de empresa,"Capacitaciones y/o cursos, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias), Viaticos"
Hombre,37 - 40,Neuquen,10+,4,No,0,SysAdmin / DevOps,Full-Time,33000,1963,Neto,100,"Linux, Windows",Java,,,,,"Si, pasiva",0,Porcentaje de mi sueldo,3,2,No,No recibo bono,Dos,15,No,No cambie de empresa,"Abono de celular y/o Internet, Aumento por inflacion, Capacitaciones y/o cursos"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,Menos de un ano,No,0,SysAdmin / DevOps,Full-Time,33000,1963,Bruto,1000,"Windows, Azure, VMWare",HTML,,,,,"Si, pasiva",0,Porcentaje de mi sueldo,3,2,Un sueldo,Mix de las anteriores,Uno,25,Si,Salario,"Abono de celular y/o Internet, Laptop, Snacks, golosinas, bebidas"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,3,Si,3,SysAdmin / DevOps,Full-Time,33000,1963,Bruto,1001,sharepoint,.NET,,,,,"Si, pasiva",1700,Bruto,1,1,Un sueldo,Performance individual,Uno,10,No,No cambie de empresa,"Abono de celular y/o Internet, Bonos por desempeno, Comidas pagas/subvencionadas, Descuentos en gimnasios, Laptop, WFH (Trabajar desde casa)"
Hombre,37 - 40,Chaco,10+,5,No,0,SysAdmin / DevOps,Full-Time,32000,1903,Neto,500,"*BSD, Linux, Windows, VMWare","HTML, PHP, Python",,,,,No,0,Porcentaje de mi sueldo,3,3,No,No recibo bono,Uno,10,No,No cambie de empresa,"Aumento por inflacion, Capacitaciones y/o cursos, Guarderia, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, Viaticos"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,2,No,0,SysAdmin / DevOps,Full-Time,32000,1903,Neto,500,"Linux, Windows, Azure",Ninguna,,,,,No,0,Neto,3,2,Menos de un sueldo,Performance individual,Uno,12,No,No cambie de empresa,"Abono de celular y/o Internet, Bonos por desempeno, Capacitaciones y/o cursos, Descuentos en gimnasios, Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc), Guarderia, Horarios flexibles, Laptop, WFH (Trabajar desde casa)"
Hombre,37 - 40,Misiones,10+,10+,Si,1,SysAdmin / DevOps,Full-Time,32000,1903,Neto,1000,"*BSD, Linux, Windows, VMWare","HTML, Javascript, PHP, Powershell",,,,,"Si, pasiva",0,Porcentaje de mi sueldo,2,2,Un sueldo,Performance de la compania,Uno,5,No,No cambie de empresa,"Abono de celular y/o Internet, Capacitaciones y/o cursos"
Hombre,37 - 40,Neuquen,10+,Menos de un ano,No,0,SysAdmin / DevOps,Full-Time,32000,1903,Neto,1000,"Linux, Windows","HTML, PHP",,,,,No,0,Porcentaje de mi sueldo,2,2,No,No recibo bono,Uno,13,Si,Salario,Aumento por inflacion
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,Menos de un ano,No,0,SysAdmin / DevOps,Full-Time,32000,1903,Bruto,1001,"Windows, Azure, VMWare, IIS",.NET,,,,,No,0,Porcentaje de mi sueldo,3,3,Un sueldo,Performance individual,Dos,15,Si,Desafios profesionales,"Aumento por inflacion, Bonos por desempeno, Capacitaciones y/o cursos, Cuota para universidad, Descuentos en gimnasios, Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc), Horarios flexibles, Laptop, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,3,Si,6,SysAdmin / DevOps,Full-Time,32000,1903,Neto,1001,"Linux, Amazon Web Services, Azure, Docker / Containers",NO,,,,,"Si, pasiva",10,Porcentaje de mi sueldo,4,2,Un sueldo,Performance individual,Dos,25,No,No cambie de empresa,"Abono de celular y/o Internet, Aumento por inflacion, Bonos por desempeno, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas/subvencionadas, Descuentos en gimnasios, Horarios flexibles, Masajes, Stock options / Shares, WFH (Trabajar desde casa)"
Hombre,37 - 40,Cordoba,10+,7,No,0,SysAdmin / DevOps,Full-Time,32000,1903,Neto,1001,"Linux, Windows, Azure, VMWare",".NET, C++, Java",,,,,"Si, pasiva",1052,Neto,2,2,No,No recibo bono,Uno,11,Si,No cambie de empresa,Ninguna de las anteriores
Hombre,37 - 40,GBA,10+,10+,Si,1,SysAdmin / DevOps,Full-Time,30000,1784,Neto,100,"Linux, Windows, Docker / Containers, VMWare","HTML, jQuery, PHP",,,,,No,0,Bruto,3,3,Menos de un sueldo,Mix de las anteriores,No,0,No,No cambie de empresa,"Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,5,Menos de un ano,No,0,SysAdmin / DevOps,Full-Time,30000,1784,Bruto,100,"Linux, Amazon Web Services, Docker / Containers","CSS, HTML, PHP, Python",,,,,No,0,Bruto,2,1,No,No recibo bono,No,0,Si,Salario,Ninguna de las anteriores
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,10+,Si,1,SysAdmin / DevOps,Full-Time,30000,1784,Bruto,200,"Windows, Hyperv",".NET, HTML, VB *",,,,,"Si, pasiva",0,Porcentaje de mi sueldo,3,2,No,No recibo bono,Uno,10,No,No cambie de empresa,Comidas pagas/subvencionadas
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,8,No,0,SysAdmin / DevOps,Full-Time,30000,1784,Neto,1000,"Linux, Windows, Azure",.NET,,,,,"Si, pasiva",2500,Neto,3,3,No,No recibo bono,Dos,21,No,No cambie de empresa,"Aumento por inflacion, Comidas pagas/subvencionadas, Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc), Horarios flexibles, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,9,1,No,0,SysAdmin / DevOps,Full-Time,30000,1784,Bruto,1000,"Linux, Windows, Azure, VMWare",".NET, HTML",,,,,"Si, pasiva",0,Porcentaje de mi sueldo,2,3,No,No recibo bono,No,0,Si,Salario,Ninguna de las anteriores
Hombre,37 - 40,GBA,10+,1,Si,5,SysAdmin / DevOps,Full-Time,30000,1784,Bruto,1000,"Windows, Amazon Web Services, VMWare",N/A,,,,,"Si, pasiva",0,Porcentaje de mi sueldo,3,2,No,No recibo bono,Uno,7,No,No cambie de empresa,"Abono de celular y/o Internet, Comidas pagas/subvencionadas, Laptop, Playroom, Snacks, golosinas, bebidas"
Hombre,37 - 40,GBA,10+,8,No,0,SysAdmin / DevOps,Full-Time,30000,1784,Neto,1000,"Windows, VMWare, Citrix",.NET,,,,,"Si, pasiva",3000,Neto,2,2,Menos de un sueldo,Performance de la compania,Uno,14,No,No cambie de empresa,"Aumento por inflacion, Capacitaciones y/o cursos, Descuentos en gimnasios, Stock options / Shares, Sueldo divido en dos pagos por mes"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,Menos de un ano,No,0,SysAdmin / DevOps,Tercerizado (trabajo a traves de consultora o agencia),30000,1784,Neto,1001,"Linux, Windows, VMWare","HTML, Java, PHP, Ruby",,,,,No,0,Porcentaje de mi sueldo,3,2,No,No recibo bono,Uno,10,No,No cambie de empresa,"Capacitaciones y/o cursos, Horarios flexibles"
Hombre,37 - 40,GBA,10+,2,No,0,SysAdmin / DevOps,Full-Time,30000,1784,Bruto,1001,"AIX, HP-UX, Linux, Solaris, Windows, VMWare","ActionScript, C++, HTML, Javascript, PHP, Python",,,,,"Si, pasiva",3000,Bruto,2,1,Menos de un sueldo,Mix de las anteriores,No,0,No,No cambie de empresa,"Descuentos en gimnasios, Laptop, Sueldo divido en dos pagos por mes, WFH (Trabajar desde casa)"
Hombre,37 - 40,Tucuman,10+,10+,Si,1,SysAdmin / DevOps,Full-Time,29800,1772,Bruto,500,"Linux, Windows, VMWare",.NET,,,,,"Si, pasiva",0,Neto,2,1,No,No recibo bono,Uno,22,No,No cambie de empresa,"Capacitaciones y/o cursos, Comidas pagas/subvencionadas, Sueldo divido en dos pagos por mes"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,10+,Si,2,SysAdmin / DevOps,Full-Time,28000,1665,Bruto,500,Windows,".NET, HTML",,,,,"Si, activa",0,Porcentaje de mi sueldo,2,2,No,Mix de las anteriores,No,0,No,No cambie de empresa,Capacitaciones y/o cursos
Hombre,37 - 40,GBA,10+,10+,No,0,SysAdmin / DevOps,Full-Time,28000,1665,Neto,500,Windows,".NET, VB *",,,,,No,0,Neto,3,2,No,No recibo bono,Uno,10,No,No cambie de empresa,Ninguna de las anteriores
Hombre,37 - 40,Provincia de Buenos Aires,10+,10+,Si,1,SysAdmin / DevOps,Full-Time,28000,1665,Neto,500,"Windows, VMWare",".NET, HTML, PHP, VB *",,,,,No,0,Neto,3,2,No,No recibo bono,No,0,No,No cambie de empresa,"Snacks, golosinas, bebidas"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,Menos de un ano,Si,3,SysAdmin / DevOps,Full-Time,27300,1624,Neto,500,"Linux, Windows, VMWare","HTML, Java, Javascript, PHP, VB *",,,,,"Si, pasiva",0,Neto,1,1,No,No recibo bono,No,0,Si,Fui despedido de la anterior,Ninguna de las anteriores
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,9,No,0,SysAdmin / DevOps,Full-Time,27000,1606,Neto,1001,"*BSD, Linux, Solaris, Windows, VMWare",".NET, Java",,,,,No,0,Bruto,2,2,No,No recibo bono,Dos,20,No,No cambie de empresa,"Capacitaciones y/o cursos, Comidas pagas/subvencionadas, Guarderia, Horarios flexibles"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,9,7,No,0,SysAdmin / DevOps,Full-Time,27000,1606,Neto,10,"Linux, Windows, VMWare",Python,,,,,"Si, pasiva",3400,Neto,2,2,No,No recibo bono,Uno,10,No,No cambie de empresa,"Abono de celular y/o Internet, Horarios flexibles, Laptop, WFH (Trabajar desde casa)"
Hombre,37 - 40,Cordoba,10+,10+,No,0,SysAdmin / DevOps,Full-Time,26600,1582,Neto,100,"*BSD, Linux, Windows, VMWare","C++, CSS, HTML, PHP, VB *",,,,,"Si, pasiva",0,Neto,2,2,No,No recibo bono,Dos,20,No,No cambie de empresa,"Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
